Reconstruction Coord z;Map Coord z;Error z;
0,012007;0,035162;0,023155;
0,011934;0,053109;0,041175;
0,008553;0,031784;0,023231;
0,009893;0,032653;0,022760;
0,005961;0,032653;0,026692;
0,008644;0,035116;0,026472;
0,008672;0,035969;0,027297;
0,008672;0,035969;0,027297;
0,006175;0,035591;0,029415;
0,008506;0,029005;0,020499;
0,006723;0,051614;0,044892;
0,006227;0,036341;0,030114;
0,006043;0,036341;0,030299;
0,005986;0,030730;0,024744;
0,012921;0,623537;0,610616;
0,001141;0,623537;0,622397;
0,007696;0,030601;0,022905;
0,007827;0,052641;0,044814;
0,007394;0,052641;0,045247;
0,060055;0,030986;0,029069;
0,023858;0,634249;0,610392;
0,006083;0,052096;0,046012;
0,014774;0,030316;0,015542;
0,008329;0,036098;0,027769;
0,005976;0,636163;0,630187;
0,020282;0,573970;0,553688;
0,008633;0,040714;0,032082;
0,007344;0,030157;0,022813;
0,005858;0,052597;0,046739;
0,031592;0,037759;0,006166;
0,002516;0,029180;0,026665;
0,008383;0,025695;0,017313;
0,006812;0,072973;0,066161;
0,009518;0,029616;0,020098;
0,013353;0,605192;0,591838;
0,006279;0,605192;0,598913;
0,008694;0,040850;0,032157;
0,008694;0,040850;0,032157;
0,006062;0,635853;0,629791;
0,007369;0,028346;0,020977;
0,008203;0,605559;0,597356;
0,014137;0,007787;0,006350;
0,002440;0,582685;0,580245;
0,026199;0,037909;0,011710;
0,040435;0,023149;0,017286;
0,006298;0,956741;0,950443;
0,006008;0,005147;0,000861;
0,018570;0,025936;0,007366;
0,019748;0,577838;0,558090;
0,008081;0,577838;0,569757;
0,008715;0,041815;0,033099;
0,002654;0,600277;0,597623;
0,018911;0,575307;0,556396;
0,001018;0,575307;0,574289;
0,008686;0,009817;0,001131;
0,019011;0,569298;0,550286;
0,006444;0,038762;0,032318;
0,006441;0,038762;0,032321;
0,008200;0,586206;0,578006;
0,007795;0,583176;0,575381;
0,007795;0,583176;0,575381;
0,008517;0,015176;0,006659;
0,017497;0,016324;0,001173;
0,006616;0,619935;0,613320;
0,008699;0,044734;0,036035;
0,007319;0,012724;0,005405;
0,011845;0,039728;0,027883;
0,006498;0,042166;0,035668;
0,000821;0,013198;0,012378;
0,007183;0,591600;0,584416;
0,001508;0,011686;0,010179;
0,008745;0,000620;0,008125;
0,000771;0,000620;0,000151;
0,008094;0,000328;0,007766;
0,017175;0,038283;0,021108;
0,005988;0,613115;0,607127;
0,008706;0,043056;0,034350;
0,018468;0,671718;0,653250;
0,007743;0,000000;0,007743;
0,002324;0,000000;0,002324;
0,002261;0,597597;0,595336;
0,026574;0,001055;0,025518;
0,026574;0,001055;0,025518;
0,002117;0,005316;0,003199;
0,002117;0,005316;0,003199;
0,002117;0,005145;0,003027;
0,002117;0,005145;0,003027;
0,002417;0,042383;0,039965;
0,011737;0,042975;0,031238;
0,011737;0,042975;0,031238;
0,007141;0,004008;0,003134;
0,001946;0,004008;0,002062;
0,007895;0,002107;0,005788;
0,001416;0,651858;0,650443;
0,010560;0,617839;0,607278;
0,006171;0,043911;0,037740;
0,006089;0,584726;0,578638;
0,007354;0,000530;0,006823;
0,006720;0,610336;0,603616;
0,002314;0,001010;0,001304;
0,011713;0,043490;0,031777;
0,027498;0,578587;0,551089;
0,007573;0,039824;0,032251;
0,011146;0,615413;0,604267;
0,001663;0,042637;0,040974;
0,026214;0,680149;0,653935;
0,009622;0,044029;0,034407;
0,023993;0,613586;0,589593;
0,006576;0,576519;0,569943;
0,008917;0,042815;0,033898;
0,000453;0,042815;0,042362;
0,000417;0,043238;0,042820;
0,014400;0,611837;0,597437;
0,007354;0,043230;0,035876;
0,013336;0,606403;0,593068;
0,007418;0,606403;0,598985;
0,011768;0,589262;0,577494;
0,006717;0,589262;0,582545;
0,002666;0,616294;0,613629;
0,011794;0,589262;0,577468;
0,006720;0,589262;0,582542;
0,075006;0,574406;0,499400;
0,024294;0,639486;0,615192;
0,000018;0,046088;0,046070;
0,022883;0,568526;0,545643;
0,006945;0,575429;0,568484;
0,000551;0,044763;0,044212;
0,002117;0,000000;0,002117;
0,001820;0,000000;0,001820;
0,007454;0,000000;0,007454;
0,002295;0,000000;0,002295;
0,009635;0,043968;0,034332;
0,001395;0,043968;0,042573;
0,008190;0,045488;0,037298;
0,007675;0,042799;0,035124;
0,000364;0,042197;0,041833;
0,002320;0,000000;0,002320;
0,002320;0,000000;0,002320;
